-0.72907  0.08163 -0.73469 
-0.72985  0.08163 -0.57143 
-0.75583  0.08163  0.57143 
-0.80024  0.08163  0.73469 
-0.81492  0.24490 -0.73469 
-0.77314  0.24490 -0.57143 
-0.78616  0.24490  0.57143 
-0.70284  0.24490  0.73469 
-0.71562  0.40816 -0.57143 
-0.77114  0.40816 -0.40816 
-0.75933  0.40816  0.40816 
-0.72392  0.40816  0.57143 
-0.79291  0.57143 -0.57143 
-0.81906  0.57143 -0.40816 
-0.77099  0.57143 -0.24490 
-0.80848  0.57143 -0.08163 
-0.74847  0.57143  0.08163 
-0.80892  0.57143  0.24490 
-0.69969  0.57143  0.40816 
-0.80249  0.57143  0.57143 
-0.74252  0.73469 -0.24490 
-0.80068  0.73469 -0.08163 
-0.75893  0.73469  0.08163 
-0.81078  0.73469  0.24490 
-0.62847 -0.89796 -0.24490 
-0.59123 -0.89796 -0.08163 
-0.60433 -0.89796  0.08163 
-0.63505 -0.89796  0.24490 
-0.62359 -0.73469 -0.57143 
-0.61567 -0.73469 -0.40816 
-0.58989 -0.73469 -0.24490 
-0.61556 -0.73469 -0.08163 
-0.57256 -0.73469  0.08163 
-0.60044 -0.73469  0.24490 
-0.57302 -0.73469  0.40816 
-0.62912 -0.73469  0.57143 
-0.62958 -0.57143 -0.73469 
-0.57498 -0.57143 -0.57143 
-0.59173 -0.57143 -0.40816 
-0.60489 -0.57143  0.40816 
-0.59892 -0.57143  0.57143 
-0.54135 -0.57143  0.73469 
-0.57818 -0.40816 -0.73469 
-0.59038 -0.40816 -0.57143 
-0.57351 -0.40816  0.57143 
-0.60790 -0.40816  0.73469 
-0.62417 -0.24490 -0.89796 
-0.60065 -0.24490 -0.73469 
-0.61524 -0.24490  0.73469 
-0.58895 -0.24490  0.89796 
-0.58855 -0.24490  1.55102 
-0.61941 -0.24490  1.71429 
-0.57469 -0.24490  1.87755 
-0.58224 -0.24490  2.04082 
-0.59822 -0.08163 -0.89796 
-0.60510 -0.08163 -0.73469 
-0.55644 -0.08163  0.73469 
-0.59393 -0.08163  0.89796 
-0.60883 -0.08163  1.55102 
-0.58440 -0.08163  1.71429 
-0.54108 -0.08163  1.87755 
-0.58908 -0.08163  2.04082 
-0.59312  0.08163 -0.89796 
-0.61654  0.08163 -0.73469 
-0.60706  0.08163  0.73469 
-0.54548  0.08163  0.89796 
-0.59413  0.08163  1.55102 
-0.57237  0.08163  1.71429 
-0.52170  0.08163  1.87755 
-0.62637  0.08163  2.04082 
-0.58535  0.24490 -0.89796 
-0.60260  0.24490 -0.73469 
-0.59909  0.24490  0.73469 
-0.60283  0.24490  0.89796 
-0.62529  0.24490  1.55102 
-0.56975  0.24490  1.71429 
-0.67630  0.24490  1.87755 
-0.64302  0.24490  2.04082 
-0.64054  0.40816 -0.73469 
-0.58589  0.40816 -0.57143 
-0.61179  0.40816  0.57143 
-0.61827  0.40816  0.73469 
-0.55657  0.57143 -0.73469 
-0.60218  0.57143 -0.57143 
-0.61972  0.57143 -0.40816 
-0.60047  0.57143  0.40816 
-0.57905  0.57143  0.57143 
-0.60198  0.57143  0.73469 
-0.59295  0.73469 -0.57143 
-0.59198  0.73469 -0.40816 
-0.57374  0.73469 -0.24490 
-0.59883  0.73469 -0.08163 
-0.58641  0.73469  0.08163 
-0.52240  0.73469  0.24490 
-0.58556  0.73469  0.40816 
-0.64357  0.73469  0.57143 
-0.62068  0.89796 -0.24490 
-0.63688  0.89796 -0.08163 
-0.57734  0.89796  0.08163 
-0.64828  0.89796  0.24490 
-0.47260 -0.89796 -0.40816 
-0.41417 -0.89796 -0.24490 
-0.45326 -0.89796 -0.08163 
-0.46972 -0.89796  0.08163 
-0.40334 -0.89796  0.24490 
-0.43927 -0.89796  0.40816 
-0.41738 -0.73469 -0.57143 
-0.47356 -0.73469 -0.40816 
-0.46460 -0.73469  0.40816 
-0.42131 -0.73469  0.57143 
-0.47243 -0.57143 -0.73469 
-0.46133 -0.57143 -0.57143 
-0.42159 -0.57143  0.57143 
-0.43321 -0.57143  0.73469 
-0.43518 -0.40816 -0.89796 
-0.36660 -0.40816 -0.73469 
-0.47687 -0.40816  0.73469 
-0.43748 -0.40816  0.89796 
-0.42642 -0.40816  1.55102 
-0.47861 -0.40816  1.71429 
-0.48122 -0.40816  1.87755 
-0.45180 -0.40816  2.04082 
-0.42833 -0.24490 -0.89796 
-0.43070 -0.24490  0.89796 
-0.49654 -0.24490  1.38776 
-0.45164 -0.24490  1.55102 
-0.44167 -0.24490  2.04082 
-0.44854 -0.24490  2.20408 
-0.49331 -0.08163 -0.89796 
-0.45792 -0.08163  0.89796 
-0.45561 -0.08163  1.38776 
-0.47627 -0.08163  2.20408 
-0.49030  0.08163 -0.89796 
-0.45763  0.08163  0.89796 
-0.43115  0.08163  1.38776 
-0.43193  0.08163  2.20408 
-0.40532  0.24490 -0.89796 
-0.48096  0.24490  0.89796 
-0.42007  0.24490  1.38776 
-0.45206  0.24490  1.55102 
-0.41052  0.24490  2.04082 
-0.47182  0.24490  2.20408 
-0.43781  0.40816 -0.89796 
-0.43349  0.40816 -0.73469 
-0.45042  0.40816  0.73469 
-0.45070  0.40816  0.89796 
-0.40847  0.40816  1.55102 
-0.47694  0.40816  1.71429 
-0.41200  0.40816  1.87755 
-0.42023  0.40816  2.04082 
-0.43777  0.57143 -0.73469 
-0.40823  0.57143 -0.57143 
-0.42196  0.57143  0.57143 
-0.46325  0.57143  0.73469 
-0.41677  0.73469 -0.57143 
-0.42612  0.73469 -0.40816 
-0.38464  0.73469  0.40816 
-0.43085  0.73469  0.57143 
-0.44027  0.89796 -0.40816 
-0.48296  0.89796 -0.24490 
-0.44861  0.89796 -0.08163 
-0.37371  0.89796  0.08163 
-0.41847  0.89796  0.24490 
-0.39534  0.89796  0.40816 
-0.26303 -1.06122 -0.08163 
-0.31654 -1.06122  0.08163 
-0.31641 -0.89796 -0.57143 
-0.23889 -0.89796 -0.40816 
-0.21502 -0.89796 -0.24490 
-0.29351 -0.89796 -0.08163 
-0.25621 -0.89796  0.08163 
-0.29827 -0.89796  0.24490 
-0.33007 -0.89796  0.40816 
-0.28069 -0.89796  0.57143 
-0.26673 -0.73469 -0.73469 
-0.22325 -0.73469 -0.57143 
-0.29285 -0.73469  0.57143 
-0.29769 -0.73469  0.73469 
-0.28369 -0.57143 -0.89796 
-0.28588 -0.57143 -0.73469 
-0.31455 -0.57143  0.73469 
-0.24606 -0.57143  0.89796 
-0.25671 -0.57143  1.55102 
-0.29191 -0.57143  1.71429 
-0.33366 -0.57143  1.87755 
-0.25942 -0.57143  2.04082 
-0.22283 -0.40816 -0.89796 
-0.30949 -0.40816  0.89796 
-0.27919 -0.40816  1.38776 
-0.28546 -0.40816  1.55102 
-0.28887 -0.40816  2.04082 
-0.28937 -0.40816  2.20408 
-0.26926 -0.24490 -0.89796 
-0.24352 -0.24490  0.89796 
-0.29995 -0.24490  1.22449 
-0.27758 -0.24490  1.38776 
-0.28507 -0.24490  2.20408 
-0.26721 -0.24490  2.36735 
-0.28615 -0.08163 -1.06122 
-0.21974 -0.08163 -0.89796 
-0.28560 -0.08163  0.89796 
-0.27750 -0.08163  1.06122 
-0.30663 -0.08163  1.22449 
-0.30217 -0.08163  2.36735 
-0.27790  0.08163 -1.06122 
-0.27416  0.08163 -0.89796 
-0.26382  0.08163  0.89796 
-0.26372  0.08163  1.06122 
-0.24955  0.08163  1.22449 
-0.27267  0.08163  2.36735 
-0.30489  0.24490 -0.89796 
-0.28606  0.24490  0.89796 
-0.23381  0.24490  1.22449 
-0.26831  0.24490  1.38776 
-0.25092  0.24490  2.20408 
-0.28542  0.24490  2.36735 
-0.26307  0.40816 -0.89796 
-0.24967  0.40816  0.89796 
-0.26571  0.40816  1.38776 
-0.29799  0.40816  1.55102 
-0.28492  0.40816  2.04082 
-0.27883  0.40816  2.20408 
-0.23629  0.57143 -0.89796 
-0.25467  0.57143 -0.73469 
-0.27099  0.57143  0.73469 
-0.27296  0.57143  0.89796 
-0.28902  0.57143  1.55102 
-0.26634  0.57143  1.71429 
-0.24121  0.57143  1.87755 
-0.28756  0.57143  2.04082 
-0.29468  0.73469 -0.73469 
-0.27471  0.73469 -0.57143 
-0.28081  0.73469  0.57143 
-0.26888  0.73469  0.73469 
-0.25304  0.89796 -0.57143 
-0.29250  0.89796 -0.40816 
-0.25745  0.89796 -0.24490 
-0.27229  0.89796 -0.08163 
-0.28486  0.89796  0.08163 
-0.25835  0.89796  0.24490 
-0.29818  0.89796  0.40816 
-0.26192  0.89796  0.57143 
-0.31075  1.06122 -0.08163 
-0.29537  1.06122  0.08163 
-0.14242 -1.06122 -0.24490 
-0.12712 -1.06122 -0.08163 
-0.12010 -1.06122  0.08163 
-0.07071 -1.06122  0.24490 
-0.15605 -0.89796 -0.57143 
-0.17665 -0.89796 -0.40816 
-0.10165 -0.89796 -0.24490 
-0.11042 -0.89796 -0.08163 
-0.08019 -0.89796  0.08163 
-0.13320 -0.89796  0.24490 
-0.11773 -0.89796  0.40816 
-0.09243 -0.89796  0.57143 
-0.11408 -0.73469 -0.73469 
-0.15565 -0.73469 -0.57143 
-0.15748 -0.73469  0.57143 
-0.09618 -0.73469  0.73469 
-0.10997 -0.57143 -0.89796 
-0.06717 -0.57143 -0.73469 
-0.11723 -0.57143  0.73469 
-0.10447 -0.57143  0.89796 
-0.10553 -0.57143  1.55102 
-0.12636 -0.57143  1.71429 
-0.09963 -0.57143  1.87755 
-0.11183 -0.57143  2.04082 
-0.11303 -0.40816 -0.89796 
-0.12129 -0.40816  0.89796 
-0.08430 -0.40816  1.38776 
-0.06729 -0.40816  2.20408 
-0.12065 -0.24490 -1.06122 
-0.06044 -0.24490 -0.89796 
-0.13694 -0.24490  0.89796 
-0.03609 -0.24490  1.06122 
-0.08049 -0.24490  1.22449 
-0.09324 -0.24490  2.36735 
-0.13166 -0.08163 -1.06122 
-0.10194 -0.08163 -0.89796 
-0.09413 -0.08163  0.89796 
-0.14912 -0.08163  1.06122 
-0.11740 -0.08163  1.22449 
-0.12322 -0.08163  2.36735 
-0.10140  0.08163 -1.06122 
-0.06473  0.08163 -0.89796 
-0.16111  0.08163  0.89796 
-0.03683  0.08163  1.06122 
-0.11211  0.08163  1.22449 
-0.12968  0.08163  2.36735 
-0.09268  0.24490 -1.06122 
-0.05899  0.24490 -0.89796 
-0.13633  0.24490  0.89796 
-0.10168  0.24490  1.06122 
-0.08998  0.24490  1.22449 
-0.10875  0.24490  2.36735 
-0.14142  0.40816 -0.89796 
-0.12274  0.40816  0.89796 
-0.09638  0.40816  1.38776 
-0.09565  0.40816  2.20408 
-0.04667  0.57143 -0.89796 
-0.11245  0.57143 -0.73469 
-0.13765  0.57143  0.73469 
-0.10001  0.57143  0.89796 
-0.14215  0.57143  1.55102 
-0.15383  0.57143  1.71429 
-0.13389  0.57143  1.87755 
-0.12405  0.57143  2.04082 
-0.08943  0.73469 -0.73469 
-0.10107  0.73469 -0.57143 
-0.09700  0.73469  0.57143 
-0.14503  0.73469  0.73469 
-0.13834  0.89796 -0.57143 
-0.09125  0.89796 -0.40816 
-0.06113  0.89796 -0.24490 
-0.12910  0.89796 -0.08163 
-0.17225  0.89796  0.08163 
-0.08527  0.89796  0.24490 
-0.16616  0.89796  0.40816 
-0.13896  0.89796  0.57143 
-0.09829  1.06122 -0.24490 
-0.03710  1.06122 -0.08163 
-0.08447  1.06122  0.08163 
-0.10371  1.06122  0.24490 
0.04713 -1.06122 -0.24490 
0.09885 -1.06122 -0.08163 
-0.00063 -1.06122  0.08163 
0.06007 -1.06122  0.24490 
0.03805 -0.89796 -0.57143 
0.05546 -0.89796 -0.40816 
0.01241 -0.89796 -0.24490 
0.11847 -0.89796 -0.08163 
0.09069 -0.89796  0.08163 
0.06698 -0.89796  0.24490 
0.04374 -0.89796  0.40816 
0.07655 -0.89796  0.57143 
0.09372 -0.73469 -0.73469 
0.06800 -0.73469 -0.57143 
0.08026 -0.73469  0.57143 
0.07775 -0.73469  0.73469 
0.04089 -0.57143 -0.89796 
0.05675 -0.57143 -0.73469 
0.03855 -0.57143  0.73469 
0.05421 -0.57143  0.89796 
0.04493 -0.57143  1.55102 
0.05828 -0.57143  1.71429 
0.02449 -0.57143  1.87755 
0.06700 -0.57143  2.04082 
0.03011 -0.40816 -0.89796 
-0.02274 -0.40816  0.89796 
0.02679 -0.40816  1.38776 
0.04382 -0.40816  2.20408 
0.06087 -0.24490 -1.06122 
0.08956 -0.24490 -0.89796 
0.04005 -0.24490  0.89796 
0.04690 -0.24490  1.06122 
0.04992 -0.24490  1.22449 
0.06045 -0.24490  2.36735 
0.06506 -0.08163 -1.06122 
0.00476 -0.08163 -0.89796 
0.05129 -0.08163  0.89796 
0.09634 -0.08163  1.06122 
0.02805 -0.08163  1.22449 
0.10011 -0.08163  2.36735 
0.07100  0.08163 -1.06122 
0.08463  0.08163 -0.89796 
0.06537  0.08163  0.89796 
0.03920  0.08163  1.06122 
0.05222  0.08163  1.22449 
0.07587  0.08163  2.36735 
-0.00490  0.24490 -1.06122 
0.00130  0.24490 -0.89796 
0.01285  0.24490  0.89796 
0.04402  0.24490  1.06122 
0.04726  0.24490  1.22449 
0.11168  0.24490  2.36735 
0.03797  0.40816 -0.89796 
0.09487  0.40816  0.89796 
0.08831  0.40816  1.38776 
0.05500  0.40816  2.20408 
0.01706  0.57143 -0.89796 
0.06845  0.57143 -0.73469 
0.07857  0.57143  0.73469 
0.04667  0.57143  0.89796 
0.02150  0.57143  1.55102 
0.06183  0.57143  1.71429 
0.04902  0.57143  1.87755 
0.03161  0.57143  2.04082 
0.03657  0.73469 -0.73469 
0.04793  0.73469 -0.57143 
0.09519  0.73469  0.57143 
0.07046  0.73469  0.73469 
0.04332  0.89796 -0.57143 
0.07439  0.89796 -0.40816 
0.08220  0.89796 -0.24490 
0.02394  0.89796 -0.08163 
0.04436  0.89796  0.08163 
0.07867  0.89796  0.24490 
0.06528  0.89796  0.40816 
0.06808  0.89796  0.57143 
0.06764  1.06122 -0.24490 
0.05159  1.06122 -0.08163 
0.06838  1.06122  0.08163 
0.03291  1.06122  0.24490 
0.19191 -1.06122 -0.08163 
0.24751 -1.06122  0.08163 
0.21842 -0.89796 -0.57143 
0.16760 -0.89796 -0.40816 
0.20768 -0.89796 -0.24490 
0.17641 -0.89796 -0.08163 
0.19241 -0.89796  0.08163 
0.23597 -0.89796  0.24490 
0.19901 -0.89796  0.40816 
0.21049 -0.89796  0.57143 
0.21693 -0.73469 -0.73469 
0.19584 -0.73469 -0.57143 
0.20821 -0.73469  0.57143 
0.23821 -0.73469  0.73469 
0.18066 -0.57143 -0.89796 
0.20847 -0.57143 -0.73469 
0.18032 -0.57143  0.73469 
0.21838 -0.57143  0.89796 
0.13875 -0.57143  1.55102 
0.19913 -0.57143  1.71429 
0.20852 -0.57143  1.87755 
0.21314 -0.57143  2.04082 
0.18581 -0.40816 -0.89796 
0.25489 -0.40816  0.89796 
0.24739 -0.40816  1.38776 
0.18375 -0.40816  1.55102 
0.22766 -0.40816  2.04082 
0.26643 -0.40816  2.20408 
0.21230 -0.24490 -0.89796 
0.19395 -0.24490  0.89796 
0.19521 -0.24490  1.22449 
0.18923 -0.24490  1.38776 
0.24380 -0.24490  2.20408 
0.25513 -0.24490  2.36735 
0.21859 -0.08163 -1.06122 
0.23557 -0.08163 -0.89796 
0.18498 -0.08163  0.89796 
0.20359 -0.08163  1.06122 
0.19625 -0.08163  1.22449 
0.22274 -0.08163  2.36735 
0.15532  0.08163 -1.06122 
0.24491  0.08163 -0.89796 
0.21980  0.08163  0.89796 
0.19403  0.08163  1.06122 
0.19614  0.08163  1.22449 
0.18310  0.08163  2.36735 
0.24379  0.24490 -0.89796 
0.19765  0.24490  0.89796 
0.19319  0.24490  1.22449 
0.24377  0.24490  1.38776 
0.22578  0.24490  2.20408 
0.25420  0.24490  2.36735 
0.24968  0.40816 -0.89796 
0.29566  0.40816  0.89796 
0.19367  0.40816  1.38776 
0.18847  0.40816  1.55102 
0.15584  0.40816  2.04082 
0.28221  0.40816  2.20408 
0.23680  0.57143 -0.89796 
0.20865  0.57143 -0.73469 
0.18954  0.57143  0.73469 
0.19698  0.57143  0.89796 
0.25680  0.57143  1.55102 
0.26246  0.57143  1.71429 
0.24914  0.57143  1.87755 
0.21301  0.57143  2.04082 
0.15253  0.73469 -0.73469 
0.20846  0.73469 -0.57143 
0.20412  0.73469  0.57143 
0.21317  0.73469  0.73469 
0.19132  0.89796 -0.57143 
0.22488  0.89796 -0.40816 
0.20635  0.89796 -0.24490 
0.22974  0.89796 -0.08163 
0.26505  0.89796  0.08163 
0.21361  0.89796  0.24490 
0.20605  0.89796  0.40816 
0.22226  0.89796  0.57143 
0.24621  1.06122 -0.08163 
0.20756  1.06122  0.08163 
0.41468 -0.89796 -0.40816 
0.36912 -0.89796 -0.24490 
0.38844 -0.89796 -0.08163 
0.35772 -0.89796  0.08163 
0.31760 -0.89796  0.24490 
0.41686 -0.89796  0.40816 
0.42111 -0.73469 -0.57143 
0.39740 -0.73469 -0.40816 
0.41059 -0.73469  0.40816 
0.41795 -0.73469  0.57143 
0.37410 -0.57143 -0.73469 
0.39825 -0.57143 -0.57143 
0.35558 -0.57143  0.57143 
0.36648 -0.57143  0.73469 
0.36581 -0.40816 -0.89796 
0.34677 -0.40816 -0.73469 
0.36200 -0.40816  0.73469 
0.44240 -0.40816  0.89796 
0.37873 -0.40816  1.55102 
0.36995 -0.40816  1.71429 
0.40348 -0.40816  1.87755 
0.42016 -0.40816  2.04082 
0.41390 -0.24490 -0.89796 
0.34194 -0.24490  0.89796 
0.33212 -0.24490  1.38776 
0.40525 -0.24490  1.55102 
0.41272 -0.24490  2.04082 
0.39868 -0.24490  2.20408 
0.40261 -0.08163 -0.89796 
0.38511 -0.08163  0.89796 
0.38823 -0.08163  1.38776 
0.36062 -0.08163  2.20408 
0.34215  0.08163 -0.89796 
0.44367  0.08163  0.89796 
0.34802  0.08163  1.38776 
0.38369  0.08163  2.20408 
0.35737  0.24490 -0.89796 
0.38884  0.24490  0.89796 
0.43651  0.24490  1.38776 
0.35083  0.24490  1.55102 
0.32945  0.24490  2.04082 
0.35727  0.24490  2.20408 
0.33768  0.40816 -0.89796 
0.40126  0.40816 -0.73469 
0.36287  0.40816  0.73469 
0.42274  0.40816  0.89796 
0.36760  0.40816  1.55102 
0.38647  0.40816  1.71429 
0.40540  0.40816  1.87755 
0.33926  0.40816  2.04082 
0.36358  0.57143 -0.73469 
0.33615  0.57143 -0.57143 
0.42189  0.57143  0.57143 
0.38867  0.57143  0.73469 
0.36844  0.73469 -0.57143 
0.46268  0.73469 -0.40816 
0.36953  0.73469  0.40816 
0.31723  0.73469  0.57143 
0.38725  0.89796 -0.40816 
0.38430  0.89796 -0.24490 
0.38970  0.89796 -0.08163 
0.37424  0.89796  0.08163 
0.41110  0.89796  0.24490 
0.39503  0.89796  0.40816 
0.52851 -0.89796 -0.24490 
0.55745 -0.89796 -0.08163 
0.53684 -0.89796  0.08163 
0.54144 -0.89796  0.24490 
0.50048 -0.73469 -0.57143 
0.57206 -0.73469 -0.40816 
0.54177 -0.73469 -0.24490 
0.59023 -0.73469 -0.08163 
0.53666 -0.73469  0.08163 
0.58754 -0.73469  0.24490 
0.50988 -0.73469  0.40816 
0.52647 -0.73469  0.57143 
0.52994 -0.57143 -0.73469 
0.58417 -0.57143 -0.57143 
0.53679 -0.57143 -0.40816 
0.51127 -0.57143  0.40816 
0.56950 -0.57143  0.57143 
0.55334 -0.57143  0.73469 
0.55605 -0.40816 -0.73469 
0.56810 -0.40816 -0.57143 
0.55920 -0.40816  0.57143 
0.54376 -0.40816  0.73469 
0.53058 -0.24490 -0.89796 
0.55657 -0.24490 -0.73469 
0.55122 -0.24490  0.73469 
0.58944 -0.24490  0.89796 
0.55362 -0.24490  1.55102 
0.55248 -0.24490  1.71429 
0.49592 -0.24490  1.87755 
0.57443 -0.24490  2.04082 
0.60122 -0.08163 -0.89796 
0.55430 -0.08163 -0.73469 
0.52820 -0.08163  0.73469 
0.53589 -0.08163  0.89796 
0.53368 -0.08163  1.55102 
0.57924 -0.08163  1.71429 
0.52222 -0.08163  1.87755 
0.47428 -0.08163  2.04082 
0.56774  0.08163 -0.89796 
0.52611  0.08163 -0.73469 
0.54424  0.08163  0.73469 
0.52580  0.08163  0.89796 
0.62780  0.08163  1.55102 
0.52055  0.08163  1.71429 
0.54354  0.08163  1.87755 
0.49199  0.08163  2.04082 
0.55524  0.24490 -0.89796 
0.52784  0.24490 -0.73469 
0.52929  0.24490  0.73469 
0.55006  0.24490  0.89796 
0.56404  0.24490  1.55102 
0.52346  0.24490  1.71429 
0.59437  0.24490  1.87755 
0.54806  0.24490  2.04082 
0.51038  0.40816 -0.73469 
0.53330  0.40816 -0.57143 
0.54176  0.40816  0.57143 
0.54864  0.40816  0.73469 
0.50117  0.57143 -0.73469 
0.51040  0.57143 -0.57143 
0.50381  0.57143 -0.40816 
0.58354  0.57143  0.40816 
0.54751  0.57143  0.57143 
0.52687  0.57143  0.73469 
0.54263  0.73469 -0.57143 
0.52245  0.73469 -0.40816 
0.56760  0.73469 -0.24490 
0.51325  0.73469 -0.08163 
0.49771  0.73469  0.08163 
0.50773  0.73469  0.24490 
0.55878  0.73469  0.40816 
0.60936  0.73469  0.57143 
0.53475  0.89796 -0.24490 
0.50436  0.89796 -0.08163 
0.50250  0.89796  0.08163 
0.52327  0.89796  0.24490 
0.68157 -0.73469 -0.24490 
0.70807 -0.73469 -0.08163 
0.72132 -0.73469  0.08163 
0.69660 -0.73469  0.24490 
0.72787 -0.57143 -0.57143 
0.66149 -0.57143 -0.40816 
0.71653 -0.57143 -0.24490 
0.66540 -0.57143 -0.08163 
0.66833 -0.57143  0.08163 
0.71943 -0.57143  0.24490 
0.70167 -0.57143  0.40816 
0.68459 -0.57143  0.57143 
0.74258 -0.40816 -0.57143 
0.69401 -0.40816 -0.40816 
0.72374 -0.40816  0.40816 
0.66095 -0.40816  0.57143 
0.67214 -0.24490 -0.73469 
0.69342 -0.24490 -0.57143 
0.74133 -0.24490  0.57143 
0.61594 -0.24490  0.73469 
0.69907 -0.08163 -0.73469 
0.68859 -0.08163 -0.57143 
0.65744 -0.08163  0.57143 
0.72444 -0.08163  0.73469 
0.71372  0.08163 -0.73469 
0.67555  0.08163 -0.57143 
0.73536  0.08163  0.57143 
0.72281  0.08163  0.73469 
0.68250  0.24490 -0.73469 
0.69505  0.24490 -0.57143 
0.73303  0.24490  0.57143 
0.65407  0.24490  0.73469 
0.68868  0.40816 -0.57143 
0.70153  0.40816 -0.40816 
0.65758  0.40816  0.40816 
0.72038  0.40816  0.57143 
0.71335  0.57143 -0.57143 
0.66218  0.57143 -0.40816 
0.68007  0.57143 -0.24490 
0.74942  0.57143 -0.08163 
0.70699  0.57143  0.08163 
0.71632  0.57143  0.24490 
0.69528  0.57143  0.40816 
0.69435  0.57143  0.57143 
0.73698  0.73469 -0.24490 
0.70345  0.73469 -0.08163 
0.69390  0.73469  0.08163 
0.71870  0.73469  0.24490 
0.83042 -0.57143 -0.24490 
0.92211 -0.57143 -0.08163 
0.88945 -0.57143  0.08163 
0.87776 -0.57143  0.24490 
0.88000 -0.40816 -0.40816 
0.87653 -0.40816 -0.24490 
0.89851 -0.40816 -0.08163 
0.79654 -0.40816  0.08163 
0.86271 -0.40816  0.24490 
0.88286 -0.40816  0.40816 
0.89022 -0.24490 -0.57143 
0.87549 -0.24490 -0.40816 
0.88971 -0.24490 -0.24490 
0.87844 -0.24490 -0.08163 
0.84050 -0.24490  0.08163 
0.92228 -0.24490  0.24490 
0.89258 -0.24490  0.40816 
0.82390 -0.24490  0.57143 
0.86961 -0.08163 -0.57143 
0.87136 -0.08163 -0.40816 
0.91191 -0.08163 -0.24490 
0.88397 -0.08163 -0.08163 
0.85469 -0.08163  0.08163 
0.91900 -0.08163  0.24490 
0.89928 -0.08163  0.40816 
0.84894 -0.08163  0.57143 
0.94829  0.08163 -0.57143 
0.86469  0.08163 -0.40816 
0.89941  0.08163 -0.24490 
0.89209  0.08163 -0.08163 
0.83776  0.08163  0.08163 
0.84298  0.08163  0.24490 
0.87172  0.08163  0.40816 
0.90082  0.08163  0.57143 
0.82327  0.24490 -0.57143 
0.84186  0.24490 -0.40816 
0.84003  0.24490 -0.24490 
0.90180  0.24490 -0.08163 
0.86992  0.24490  0.08163 
0.82869  0.24490  0.24490 
0.84123  0.24490  0.40816 
0.80463  0.24490  0.57143 
0.82835  0.40816 -0.40816 
